start,end,gc_content,z_score
287701,288200,44.8,0.49
287801,288300,42.6,0.12
287901,288400,40.2,-0.28
288001,288500,39.8,-0.34
288101,288600,42.6,0.12
288201,288700,43.0,0.19
288301,288800,44.2,0.39
288401,288900,44.0,0.35
288501,289000,43.0,0.19
288601,289100,42.0,0.02
288701,289200,38.2,-0.61
288801,289300,35.4,-1.07
288901,289400,37.0,-0.81
289001,289500,37.4,-0.74
289101,289600,38.0,-0.64
289201,289700,38.6,-0.54
289301,289800,41.0,-0.14
289401,289900,42.8,0.15
289501,290000,42.6,0.12
289601,290100,41.0,-0.14
289701,290200,40.8,-0.18
289801,290300,39.8,-0.34
289901,290400,38.0,-0.64
290001,290500,41.0,-0.14
290101,290600,42.0,0.02
290201,290700,43.2,0.22
290301,290800,43.2,0.22
290401,290900,41.8,-0.01
290501,291000,36.6,-0.87
290601,291100,35.2,-1.1
290701,291200,36.2,-0.94
290801,291300,36.0,-0.97
290901,291400,37.0,-0.81
291001,291500,37.4,-0.74
291101,291600,41.0,-0.14
291201,291700,42.0,0.02
291301,291800,45.4,0.58
291401,291900,44.8,0.49
291501,292000,47.8,0.98
291601,292100,44.2,0.39
291701,292200,41.2,-0.11
291801,292300,37.4,-0.74
291901,292400,37.2,-0.77
292001,292500,37.6,-0.71
292101,292600,37.4,-0.74
292201,292700,36.8,-0.84
292301,292800,36.6,-0.87
292401,292900,38.4,-0.57
292501,293000,39.0,-0.47
292601,293100,41.8,-0.01
292701,293200,47.0,0.85
292801,293300,47.4,0.92
292901,293400,44.8,0.49
293001,293500,41.4,-0.08
293101,293600,38.8,-0.51
293201,293700,33.4,-1.4
293301,293800,32.0,-1.63
293401,293900,32.0,-1.63
293501,294000,35.6,-1.04
293601,294100,37.4,-0.74
293701,294200,39.8,-0.34
293801,294300,40.0,-0.31
293901,294400,43.0,0.19
294001,294500,41.8,-0.01
294101,294600,40.2,-0.28
294201,294700,37.6,-0.71
294301,294800,37.2,-0.77
294401,294900,34.2,-1.27
294501,295000,33.6,-1.37
294601,295100,34.4,-1.24
294701,295200,36.0,-0.97
294801,295300,41.6,-0.04
294901,295400,45.6,0.62
295001,295500,47.2,0.88
295101,295600,47.8,0.98
295201,295700,49.0,1.18
295301,295800,46.2,0.72
295401,295900,46.6,0.78
295501,296000,45.6,0.62
295601,296100,47.6,0.95
295701,296200,48.8,1.15
295801,296300,51.2,1.54
295901,296400,48.6,1.11
296001,296500,47.8,0.98
296101,296600,42.6,0.12
296201,296700,40.6,-0.21
296301,296800,35.8,-1.0
296401,296900,37.4,-0.74
296501,297000,38.6,-0.54
296601,297100,43.8,0.32
296701,297200,44.2,0.39
296801,297300,45.6,0.62
296901,297400,47.4,0.92
297001,297500,50.0,1.35
297101,297600,49.0,1.18
297201,297700,49.6,1.28
297301,297800,50.4,1.41
297401,297900,48.2,1.05
297501,298000,44.0,0.35
297601,298100,43.2,0.22
297701,298200,44.0,0.35
297801,298300,43.0,0.19
297901,298400,43.6,0.29
298001,298500,46.4,0.75
298101,298600,46.6,0.78
298201,298700,46.0,0.68
298301,298800,47.8,0.98
298401,298900,46.4,0.75
298501,299000,43.6,0.29
298601,299100,41.6,-0.04
298701,299200,42.2,0.06
298801,299300,42.6,0.12
298901,299400,43.8,0.32
299001,299500,44.4,0.42
299101,299600,46.6,0.78
299201,299700,46.4,0.75
299301,299800,45.4,0.58
299401,299900,45.0,0.52
299501,300000,46.6,0.78
299601,300100,46.6,0.78
299701,300200,46.6,0.78
299801,300300,48.2,1.05
299901,300400,48.8,1.15
300001,300500,48.8,1.15
300101,300600,46.8,0.82
300201,300700,46.6,0.78
300301,300800,44.8,0.49
300401,300900,44.8,0.49
300501,301000,44.2,0.39
300601,301100,45.4,0.58
300701,301200,45.8,0.65
300801,301300,46.0,0.68
300901,301400,46.0,0.68
301001,301500,47.0,0.85
301101,301600,46.8,0.82
301201,301700,46.8,0.82
301301,301800,48.2,1.05
301401,301900,48.2,1.05
301501,302000,47.4,0.92
301601,302100,47.0,0.85
301701,302200,45.6,0.62
301801,302300,44.2,0.39
301901,302400,43.8,0.32
302001,302500,45.4,0.58
302101,302600,48.6,1.11
302201,302700,51.6,1.61
302301,302800,51.8,1.64
302401,302900,52.4,1.74
302501,303000,51.2,1.54
302601,303100,49.4,1.25
302701,303200,45.6,0.62
302801,303300,46.8,0.82
302901,303400,45.0,0.52
303001,303500,44.8,0.49
303101,303600,44.8,0.49
303201,303700,46.6,0.78
303301,303800,44.8,0.49
303401,303900,44.4,0.42
303501,304000,44.0,0.35
303601,304100,43.6,0.29
303701,304200,44.2,0.39
303801,304300,44.8,0.49
303901,304400,43.8,0.32
304001,304500,44.4,0.42
304101,304600,45.2,0.55
304201,304700,42.6,0.12
304301,304800,43.8,0.32
304401,304900,46.4,0.75
304501,305000,48.4,1.08
304601,305100,49.0,1.18
304701,305200,50.4,1.41
304801,305300,51.2,1.54
304901,305400,52.0,1.68
305001,305500,50.6,1.45
305101,305600,48.6,1.11
305201,305700,48.2,1.05
305301,305800,45.0,0.52
305401,305900,41.6,-0.04
305501,306000,40.2,-0.28
305601,306100,40.8,-0.18
305701,306200,39.8,-0.34
305801,306300,38.4,-0.57
305901,306400,40.4,-0.24
306001,306500,41.4,-0.08
306101,306600,40.2,-0.28
306201,306700,37.8,-0.67
306301,306800,39.8,-0.34
306401,306900,37.8,-0.67
306501,307000,37.2,-0.77
306601,307100,39.0,-0.47
306701,307200,42.8,0.15
306801,307300,42.6,0.12
306901,307400,43.8,0.32
307001,307500,44.4,0.42
307101,307600,46.2,0.72
307201,307700,43.2,0.22
307301,307800,43.4,0.25
307401,307900,41.6,-0.04
307501,308000,37.6,-0.71
307601,308100,38.2,-0.61
307701,308200,42.4,0.09
307801,308300,44.2,0.39
307901,308400,44.8,0.49
308001,308500,44.4,0.42
308101,308600,38.4,-0.57
308201,308700,33.2,-1.43
308301,308800,30.4,-1.9
308401,308900,31.2,-1.77
308501,309000,33.2,-1.43
308601,309100,33.6,-1.37
308701,309200,35.0,-1.14
308801,309300,36.2,-0.94
308901,309400,37.2,-0.77
309001,309500,39.4,-0.41
309101,309600,40.4,-0.24
309201,309700,40.0,-0.31
309301,309800,42.2,0.06
309401,309900,44.2,0.39
309501,310000,46.0,0.68
309601,310100,50.4,1.41
309701,310200,51.4,1.58
309801,310300,50.2,1.38
309901,310400,47.4,0.92
310001,310500,45.4,0.58
310101,310600,43.8,0.32
310201,310700,45.6,0.62
310301,310800,44.6,0.45
310401,310900,45.0,0.52
310501,311000,45.0,0.52
310601,311100,43.8,0.32
310701,311200,42.2,0.06
310801,311300,41.6,-0.04
310901,311400,40.0,-0.31
311001,311500,36.4,-0.9
311101,311600,34.4,-1.24
311201,311700,32.6,-1.53
311301,311800,31.0,-1.8
311401,311900,32.4,-1.57
311501,312000,33.2,-1.43
311601,312100,33.4,-1.4
311701,312200,33.6,-1.37
311801,312300,36.0,-0.97
311901,312400,35.4,-1.07
312001,312500,37.8,-0.67
312101,312600,38.0,-0.64
312201,312700,41.8,-0.01
312301,312800,41.8,-0.01
312401,312900,42.4,0.09
312501,313000,40.0,-0.31
312601,313100,40.0,-0.31
312701,313200,41.8,-0.01
312801,313300,43.8,0.32
312901,313400,44.6,0.45
313001,313500,46.4,0.75
313101,313600,45.4,0.58
313201,313700,40.8,-0.18
313301,313800,37.4,-0.74
313401,313900,40.0,-0.31
313501,314000,40.8,-0.18
313601,314100,44.0,0.35
313701,314200,48.0,1.02
313801,314300,45.4,0.58
313901,314400,41.8,-0.01
314001,314500,39.8,-0.34
314101,314600,37.2,-0.77
314201,314700,33.8,-1.33
314301,314800,34.6,-1.2
314401,314900,33.0,-1.47
314501,315000,35.0,-1.14
314601,315100,36.0,-0.97
314701,315200,36.0,-0.97
314801,315300,38.4,-0.57
314901,315400,40.6,-0.21
315001,315500,40.0,-0.31
315101,315600,39.4,-0.41
315201,315700,39.8,-0.34
315301,315800,42.6,0.12
315401,315900,43.2,0.22
315501,316000,39.6,-0.38
315601,316100,41.6,-0.04
315701,316200,39.8,-0.34
315801,316300,34.6,-1.2
315901,316400,31.6,-1.7
316001,316500,34.8,-1.17
316101,316600,34.2,-1.27
316201,316700,36.2,-0.94
316301,316800,36.6,-0.87
316401,316900,38.6,-0.54
316501,317000,38.0,-0.64
316601,317100,37.4,-0.74
316701,317200,37.8,-0.67
316801,317300,41.4,-0.08
316901,317400,42.4,0.09
317001,317500,47.4,0.92
317101,317600,49.8,1.31
317201,317700,50.0,1.35
317301,317800,47.0,0.85
317401,317900,43.6,0.29
317501,318000,38.4,-0.57
317601,318100,32.6,-1.53
317701,318200,31.0,-1.8
317801,318300,29.2,-2.1
317901,318400,34.6,-1.2
318001,318500,37.8,-0.67
318101,318600,44.2,0.39
318201,318700,48.0,1.02
318301,318800,51.4,1.58
318401,318900,46.4,0.75
318501,319000,42.0,0.02
318601,319100,37.8,-0.67
318701,319200,36.8,-0.84
318801,319300,36.8,-0.84
318901,319400,38.4,-0.57
319001,319500,39.4,-0.41
319101,319600,38.8,-0.51
319201,319700,35.2,-1.1
319301,319800,34.0,-1.3
319401,319900,32.6,-1.53
319501,320000,32.4,-1.57
319601,320100,32.8,-1.5
319701,320200,35.8,-1.0
319801,320300,36.6,-0.87
319901,320400,41.6,-0.04
320001,320500,46.0,0.68
320101,320600,48.8,1.15
320201,320700,47.2,0.88
320301,320800,47.8,0.98
320401,320900,45.6,0.62
320501,321000,42.8,0.15
320601,321100,39.4,-0.41
320701,321200,38.6,-0.54
320801,321300,40.2,-0.28
320901,321400,40.6,-0.21
321001,321500,44.6,0.45
321101,321600,48.0,1.02
321201,321700,51.2,1.54
321301,321800,47.2,0.88
321401,321900,42.4,0.09
321501,322000,37.8,-0.67
321601,322100,40.4,-0.24
321701,322200,40.6,-0.21
321801,322300,40.8,-0.18
321901,322400,44.2,0.39
322001,322500,43.2,0.22
322101,322600,39.2,-0.44
322201,322700,37.0,-0.81
322301,322800,36.2,-0.94
322401,322900,36.2,-0.94
322501,323000,36.0,-0.97
322601,323100,32.6,-1.53
322701,323200,33.8,-1.33
322801,323300,40.4,-0.24
322901,323400,41.8,-0.01
323001,323500,45.4,0.58
323101,323600,50.4,1.41
323201,323700,49.0,1.18
323301,323800,43.2,0.22
323401,323900,41.0,-0.14
323501,324000,40.8,-0.18
323601,324100,41.8,-0.01
323701,324200,45.0,0.52
323801,324300,48.4,1.08
323901,324400,50.8,1.48
324001,324500,50.8,1.48
324101,324600,50.0,1.35
324201,324700,49.4,1.25
324301,324800,50.4,1.41
324401,324900,51.4,1.58
324501,325000,50.6,1.45
324601,325100,46.2,0.72
324701,325200,43.2,0.22
324801,325300,43.0,0.19
324901,325400,42.0,0.02
325001,325500,44.6,0.45
325101,325600,48.4,1.08
325201,325700,49.8,1.31
325301,325800,51.2,1.54
325401,325900,50.8,1.48
325501,326000,50.0,1.35
325601,326100,49.8,1.31
325701,326200,50.8,1.48
325801,326300,48.4,1.08
325901,326400,48.6,1.11
326001,326500,47.0,0.85
326101,326600,46.6,0.78
326201,326700,44.2,0.39
326301,326800,42.6,0.12
326401,326900,40.8,-0.18
326501,327000,37.4,-0.74
326601,327100,35.6,-1.04
326701,327200,37.6,-0.71
326801,327300,36.8,-0.84
326901,327400,36.8,-0.84
327001,327500,37.8,-0.67
327101,327600,40.6,-0.21
327201,327700,43.8,0.32
327301,327800,44.2,0.39
327401,327900,44.6,0.45
327501,328000,48.0,1.02
327601,328100,45.8,0.65
327701,328200,41.0,-0.14
327801,328300,40.6,-0.21
327901,328400,37.8,-0.67
328001,328500,35.0,-1.14
328101,328600,34.2,-1.27
328201,328700,35.4,-1.07
328301,328800,34.0,-1.3
328401,328900,37.0,-0.81
328501,329000,35.4,-1.07
328601,329100,35.4,-1.07
328701,329200,35.6,-1.04
328801,329300,38.8,-0.51
328901,329400,37.2,-0.77
329001,329500,39.4,-0.41
329101,329600,42.0,0.02
329201,329700,40.2,-0.28
329301,329800,40.6,-0.21
329401,329900,39.6,-0.38
329501,330000,38.8,-0.51
329601,330100,36.6,-0.87
329701,330200,37.6,-0.71
329801,330300,35.6,-1.04
329901,330400,41.4,-0.08
330001,330500,43.2,0.22
330101,330600,42.8,0.15
330201,330700,43.8,0.32
330301,330800,46.8,0.82
330401,330900,43.2,0.22
330501,331000,41.0,-0.14
330601,331100,42.6,0.12
330701,331200,40.2,-0.28
330801,331300,40.2,-0.28
330901,331400,40.4,-0.24
331001,331500,42.2,0.06
331101,331600,43.2,0.22
331201,331700,46.4,0.75
331301,331800,45.6,0.62
331401,331900,47.8,0.98
331501,332000,50.0,1.35
331601,332100,46.6,0.78
331701,332200,44.6,0.45
331801,332300,44.4,0.42
331901,332400,46.0,0.68
332001,332500,45.8,0.65
332101,332600,51.0,1.51
332201,332700,52.0,1.68
332301,332800,53.8,1.97
332401,332900,49.4,1.25
332501,333000,45.6,0.62
332601,333100,44.2,0.39
332701,333200,46.2,0.72
332801,333300,46.4,0.75
332901,333400,47.4,0.92
333001,333500,46.4,0.75
333101,333600,46.2,0.72
333201,333700,44.4,0.42
333301,333800,42.4,0.09
333401,333900,42.0,0.02
333501,334000,44.2,0.39
333601,334100,43.4,0.25
333701,334200,43.4,0.25
333801,334300,43.4,0.25
333901,334400,46.2,0.72
334001,334500,48.4,1.08
334101,334600,48.0,1.02
334201,334700,48.0,1.02
334301,334800,47.6,0.95
334401,334900,47.8,0.98
334501,335000,47.0,0.85
334601,335100,48.2,1.05
334701,335200,50.0,1.35
334801,335300,48.2,1.05
334901,335400,47.0,0.85
335001,335500,47.0,0.85
335101,335600,46.0,0.68
335201,335700,46.4,0.75
335301,335800,48.2,1.05
335401,335900,45.2,0.55
335501,336000,43.4,0.25
335601,336100,43.4,0.25
335701,336200,40.6,-0.21
335801,336300,39.8,-0.34
335901,336400,39.8,-0.34
336001,336500,41.0,-0.14
336101,336600,42.8,0.15
336201,336700,44.8,0.49
336301,336800,46.2,0.72
336401,336900,48.6,1.11
336501,337000,48.8,1.15
336601,337100,49.0,1.18
336701,337200,49.2,1.21
336801,337300,49.4,1.25
336901,337400,49.8,1.31
337001,337500,48.6,1.11
337101,337600,46.0,0.68
337201,337700,44.0,0.35
337301,337800,43.0,0.19
337401,337900,45.4,0.58
337501,338000,46.4,0.75
337601,338100,48.2,1.05
337701,338200,46.8,0.82
337801,338300,46.4,0.75
337901,338400,43.2,0.22
338001,338500,41.2,-0.11
338101,338600,37.6,-0.71
338201,338700,39.8,-0.34
338301,338800,40.0,-0.31
338401,338900,40.2,-0.28
338501,339000,42.8,0.15
338601,339100,45.0,0.52
338701,339200,46.4,0.75
338801,339300,46.8,0.82
338901,339400,47.0,0.85
339001,339500,43.8,0.32
339101,339600,44.4,0.42
339201,339700,43.0,0.19
339301,339800,44.2,0.39
339401,339900,45.2,0.55
339501,340000,46.8,0.82
339601,340100,44.8,0.49
339701,340200,42.2,0.06
339801,340300,40.0,-0.31
339901,340400,38.2,-0.61
340001,340500,39.6,-0.38
340101,340600,38.8,-0.51
340201,340700,39.8,-0.34
340301,340800,39.2,-0.44
340401,340900,38.0,-0.64
340501,341000,36.4,-0.9
340601,341100,37.8,-0.67
340701,341200,37.6,-0.71
340801,341300,40.2,-0.28
340901,341400,40.0,-0.31
341001,341500,42.0,0.02
341101,341600,45.4,0.58
341201,341700,48.8,1.15
341301,341800,50.8,1.48
341401,341900,54.2,2.04
341501,342000,51.4,1.58
341601,342100,44.8,0.49
341701,342200,39.4,-0.41
341801,342300,38.8,-0.51
341901,342400,35.8,-1.0
342001,342500,37.8,-0.67
342101,342600,41.8,-0.01
342201,342700,42.8,0.15
342301,342800,43.0,0.19
342401,342900,42.6,0.12
342501,343000,41.4,-0.08
342601,343100,41.2,-0.11
342701,343200,42.8,0.15
342801,343300,37.4,-0.74
342901,343400,38.8,-0.51
343001,343500,38.8,-0.51
343101,343600,39.2,-0.44
343201,343700,39.4,-0.41
343301,343800,44.4,0.42
343401,343900,46.0,0.68
343501,344000,50.6,1.45
343601,344100,48.4,1.08
343701,344200,49.8,1.31
343801,344300,47.2,0.88
343901,344400,48.2,1.05
344001,344500,42.4,0.09
344101,344600,42.4,0.09
344201,344700,41.6,-0.04
344301,344800,41.4,-0.08
344401,344900,35.4,-1.07
344501,345000,36.8,-0.84
344601,345100,38.8,-0.51
344701,345200,34.4,-1.24
344801,345300,31.4,-1.73
344901,345400,32.8,-1.5
345001,345500,33.0,-1.47
345101,345600,33.8,-1.33
345201,345700,36.6,-0.87
345301,345800,41.2,-0.11
345401,345900,45.4,0.58
345501,346000,48.4,1.08
345601,346100,49.6,1.28
345701,346200,53.6,1.94
345801,346300,49.2,1.21
345901,346400,44.8,0.49
346001,346500,40.6,-0.21
346101,346600,35.4,-1.07
346201,346700,31.4,-1.73
346301,346800,33.8,-1.33
346401,346900,34.4,-1.24
346501,347000,35.6,-1.04
346601,347100,37.6,-0.71
346701,347200,39.2,-0.44
346801,347300,40.2,-0.28
346901,347400,42.0,0.02
347001,347500,40.2,-0.28
347101,347600,39.4,-0.41
347201,347700,38.2,-0.61
347301,347800,38.0,-0.64
347401,347900,37.8,-0.67
347501,348000,39.4,-0.41
347601,348100,40.8,-0.18
347701,348200,40.4,-0.24
347801,348300,38.8,-0.51
347901,348400,37.4,-0.74
348001,348500,37.2,-0.77
348101,348600,41.2,-0.11
348201,348700,42.2,0.06
348301,348800,42.6,0.12
348401,348900,44.6,0.45
348501,349000,43.6,0.29
348601,349100,39.2,-0.44
348701,349200,38.0,-0.64
348801,349300,38.6,-0.54
348901,349400,36.0,-0.97
349001,349500,37.2,-0.77
349101,349600,36.4,-0.9
349201,349700,36.6,-0.87
349301,349800,38.2,-0.61
349401,349900,40.0,-0.31
349501,350000,38.6,-0.54
349601,350100,40.0,-0.31
349701,350200,37.0,-0.81
349801,350300,33.2,-1.43
349901,350400,33.2,-1.43
350001,350500,36.4,-0.9
350101,350600,39.4,-0.41
350201,350700,44.0,0.35
350301,350800,45.6,0.62
350401,350900,43.2,0.22
350501,351000,41.2,-0.11
350601,351100,38.8,-0.51
350701,351200,37.8,-0.67
350801,351300,39.6,-0.38
350901,351400,46.0,0.68
351001,351500,47.6,0.95
351101,351600,49.8,1.31
351201,351700,51.8,1.64
351301,351800,49.4,1.25
351401,351900,47.0,0.85
351501,352000,47.4,0.92
351601,352100,47.6,0.95
351701,352200,43.4,0.25
351801,352300,45.0,0.52
351901,352400,41.6,-0.04
352001,352500,38.8,-0.51
352101,352600,36.8,-0.84
352201,352700,41.4,-0.08
352301,352800,38.4,-0.57
352401,352900,38.6,-0.54
352501,353000,38.8,-0.51
352601,353100,36.8,-0.84
352701,353200,33.6,-1.37
352801,353300,37.0,-0.81
352901,353400,41.4,-0.08
353001,353500,44.8,0.49
353101,353600,46.8,0.82
353201,353700,50.0,1.35
353301,353800,51.2,1.54
353401,353900,47.8,0.98
353501,354000,44.0,0.35
353601,354100,43.8,0.32
353701,354200,39.4,-0.41
353801,354300,36.2,-0.94
353901,354400,37.2,-0.77
354001,354500,37.0,-0.81
354101,354600,38.0,-0.64
354201,354700,40.6,-0.21
354301,354800,41.8,-0.01
354401,354900,39.4,-0.41
354501,355000,38.6,-0.54
354601,355100,36.2,-0.94
354701,355200,32.6,-1.53
354801,355300,31.4,-1.73
354901,355400,33.0,-1.47
355001,355500,34.6,-1.2
355101,355600,38.6,-0.54
355201,355700,41.4,-0.08
355301,355800,45.0,0.52
355401,355900,46.2,0.72
355501,356000,47.2,0.88
355601,356100,44.2,0.39
355701,356200,44.4,0.42
355801,356300,41.4,-0.08
355901,356400,40.6,-0.21
356001,356500,40.8,-0.18
356101,356600,39.8,-0.34
356201,356700,44.2,0.39
356301,356800,48.0,1.02
356401,356900,50.6,1.45
356501,357000,52.4,1.74
356601,357100,55.6,2.27
356701,357200,50.6,1.45
356801,357300,46.6,0.78
356901,357400,45.2,0.55
357001,357500,41.2,-0.11
357101,357600,37.0,-0.81
357201,357700,37.6,-0.71
357301,357800,39.2,-0.44
357401,357900,41.2,-0.11
357501,358000,43.6,0.29
357601,358100,46.2,0.72
357701,358200,46.4,0.75
357801,358300,47.0,0.85
357901,358400,43.6,0.29
358001,358500,40.6,-0.21
358101,358600,40.2,-0.28
358201,358700,42.6,0.12
358301,358800,43.4,0.25
358401,358900,44.0,0.35
358501,359000,45.8,0.65
358601,359100,43.6,0.29
358701,359200,38.2,-0.61
358801,359300,35.8,-1.0
358901,359400,37.4,-0.74
359001,359500,38.8,-0.51
359101,359600,41.4,-0.08
359201,359700,44.0,0.35
359301,359800,42.6,0.12
359401,359900,41.2,-0.11
359501,360000,43.4,0.25
359601,360100,42.0,0.02
359701,360200,43.0,0.19
359801,360300,47.2,0.88
359901,360400,46.2,0.72
360001,360500,39.8,-0.34
360101,360600,40.4,-0.24
360201,360700,39.8,-0.34
360301,360800,36.4,-0.9
360401,360900,36.4,-0.9
360501,361000,40.2,-0.28
360601,361100,42.8,0.15
360701,361200,45.6,0.62
360801,361300,46.2,0.72
360901,361400,48.0,1.02
361001,361500,50.8,1.48
361101,361600,49.4,1.25
361201,361700,49.4,1.25
361301,361800,51.6,1.61
361401,361900,52.8,1.81
361501,362000,49.0,1.18
361601,362100,48.8,1.15
361701,362200,46.0,0.68
361801,362300,44.0,0.35
361901,362400,41.6,-0.04
362001,362500,43.8,0.32
362101,362600,43.2,0.22
362201,362700,42.2,0.06
362301,362800,39.8,-0.34
362401,362900,39.4,-0.41
362501,363000,35.6,-1.04
362601,363100,33.0,-1.47
362701,363200,33.0,-1.47
362801,363300,37.0,-0.81
362901,363400,37.0,-0.81
363001,363500,38.6,-0.54
363101,363600,41.8,-0.01
363201,363700,41.4,-0.08
363301,363800,40.4,-0.24
363401,363900,39.8,-0.34
363501,364000,43.6,0.29
363601,364100,44.2,0.39
363701,364200,45.6,0.62
363801,364300,43.6,0.29
363901,364400,44.2,0.39
364001,364500,41.2,-0.11
364101,364600,40.4,-0.24
364201,364700,38.6,-0.54
364301,364800,42.0,0.02
364401,364900,40.8,-0.18
364501,365000,36.4,-0.9
364601,365100,35.2,-1.1
364701,365200,36.2,-0.94
364801,365300,34.0,-1.3
364901,365400,36.8,-0.84
365001,365500,41.0,-0.14
365101,365600,43.6,0.29
365201,365700,46.2,0.72
365301,365800,46.2,0.72
365401,365900,43.6,0.29
365501,366000,42.4,0.09
365601,366100,40.2,-0.28
365701,366200,35.2,-1.1
365801,366300,39.0,-0.47
365901,366400,41.6,-0.04
366001,366500,41.2,-0.11
366101,366600,41.8,-0.01
366201,366700,45.4,0.58
366301,366800,39.6,-0.38
366401,366900,36.6,-0.87
366501,367000,35.6,-1.04
366601,367100,31.2,-1.77
366701,367200,29.2,-2.1
366801,367300,33.0,-1.47
366901,367400,34.2,-1.27
367001,367500,36.2,-0.94
367101,367600,38.8,-0.51
367201,367700,41.6,-0.04
367301,367800,39.8,-0.34
367401,367900,39.6,-0.38
367501,368000,39.8,-0.34
367601,368100,40.6,-0.21
367701,368200,40.4,-0.24
367801,368300,37.8,-0.67
367901,368400,36.2,-0.94
368001,368500,35.4,-1.07
368101,368600,36.4,-0.9
368201,368700,36.8,-0.84
368301,368800,41.0,-0.14
368401,368900,47.2,0.88
368501,369000,48.0,1.02
368601,369100,47.2,0.88
368701,369200,46.2,0.72
368801,369300,46.6,0.78
368901,369400,44.4,0.42
369001,369500,46.6,0.78
369101,369600,49.8,1.31
369201,369700,51.2,1.54
369301,369800,50.8,1.48
369401,369900,47.2,0.88
369501,370000,44.2,0.39
369601,370100,41.8,-0.01
369701,370200,39.0,-0.47
369801,370300,33.2,-1.43
369901,370400,38.4,-0.57
370001,370500,40.2,-0.28
370101,370600,42.2,0.06
370201,370700,44.6,0.45
370301,370800,50.0,1.35
370401,370900,46.6,0.78
370501,371000,46.0,0.68
370601,371100,44.6,0.45
370701,371200,43.8,0.32
370801,371300,43.4,0.25
370901,371400,44.0,0.35
371001,371500,41.8,-0.01
371101,371600,41.2,-0.11
371201,371700,41.4,-0.08
371301,371800,40.4,-0.24
371401,371900,40.6,-0.21
371501,372000,42.4,0.09
371601,372100,40.6,-0.21
371701,372200,41.4,-0.08
371801,372300,44.8,0.49
371901,372400,47.8,0.98
372001,372500,48.2,1.05
372101,372600,46.0,0.68
372201,372700,44.0,0.35
372301,372800,42.2,0.06
372401,372900,38.0,-0.64
372501,373000,37.6,-0.71
372601,373100,40.8,-0.18
372701,373200,40.2,-0.28
372801,373300,41.8,-0.01
372901,373400,44.2,0.39
373001,373500,45.4,0.58
373101,373600,44.0,0.35
373201,373700,42.8,0.15
373301,373800,39.8,-0.34
373401,373900,40.0,-0.31
373501,374000,40.6,-0.21
373601,374100,43.8,0.32
373701,374200,47.2,0.88
373801,374300,49.0,1.18
373901,374400,46.8,0.82
374001,374500,46.0,0.68
374101,374600,47.2,0.88
374201,374700,44.4,0.42
374301,374800,41.4,-0.08
374401,374900,43.4,0.25
374501,375000,41.4,-0.08
374601,375100,38.2,-0.61
374701,375200,41.0,-0.14
374801,375300,42.4,0.09
374901,375400,40.2,-0.28
375001,375500,41.8,-0.01
375101,375600,41.4,-0.08
375201,375700,38.0,-0.64
375301,375800,37.0,-0.81
375401,375900,36.2,-0.94
375501,376000,39.4,-0.41
375601,376100,43.8,0.32
375701,376200,46.2,0.72
375801,376300,49.4,1.25
375901,376400,52.0,1.68
376001,376500,50.8,1.48
376101,376600,46.8,0.82
376201,376700,47.4,0.92
376301,376800,47.6,0.95
376401,376900,47.6,0.95
376501,377000,45.6,0.62
376601,377100,46.2,0.72
376701,377200,45.2,0.55
376801,377300,42.2,0.06
376901,377400,39.8,-0.34
377001,377500,40.0,-0.31
377101,377600,40.2,-0.28
377201,377700,40.0,-0.31
377301,377800,42.6,0.12
377401,377900,43.4,0.25
377501,378000,39.2,-0.44
377601,378100,36.6,-0.87
377701,378200,35.8,-1.0
377801,378300,32.6,-1.53
377901,378400,32.8,-1.5
378001,378500,39.2,-0.44
378101,378600,45.6,0.62
378201,378700,45.4,0.58
378301,378800,48.8,1.15
378401,378900,46.2,0.72
378501,379000,42.0,0.02
378601,379100,40.6,-0.21
378701,379200,43.2,0.22
378801,379300,42.8,0.15
378901,379400,48.8,1.15
379001,379500,47.2,0.88
379101,379600,42.6,0.12
379201,379700,42.2,0.06
379301,379800,42.8,0.15
379401,379900,38.6,-0.54
379501,380000,43.2,0.22
379601,380100,48.0,1.02
379701,380200,49.2,1.21
379801,380300,49.6,1.28
379901,380400,52.8,1.81
380001,380500,54.6,2.11
380101,380600,51.4,1.58
380201,380700,49.8,1.31
380301,380800,48.2,1.05
380401,380900,47.4,0.92
380501,381000,44.0,0.35
380601,381100,44.0,0.35
380701,381200,42.6,0.12
380801,381300,42.6,0.12
380901,381400,42.8,0.15
381001,381500,44.0,0.35
381101,381600,42.8,0.15
381201,381700,44.0,0.35
381301,381800,43.8,0.32
381401,381900,41.4,-0.08
381501,382000,40.6,-0.21
381601,382100,38.8,-0.51
381701,382200,39.6,-0.38
381801,382300,39.2,-0.44
381901,382400,38.6,-0.54
382001,382500,37.8,-0.67
382101,382600,40.4,-0.24
382201,382700,41.8,-0.01
382301,382800,42.4,0.09
382401,382900,45.4,0.58
382501,383000,45.0,0.52
382601,383100,45.8,0.65
382701,383200,41.8,-0.01
382801,383300,41.6,-0.04
382901,383400,42.2,0.06
383001,383500,46.8,0.82
383101,383600,47.2,0.88
383201,383700,49.2,1.21
383301,383800,50.8,1.48
383401,383900,50.2,1.38
383501,384000,50.0,1.35
383601,384100,50.0,1.35
383701,384200,49.2,1.21
383801,384300,47.4,0.92
383901,384400,46.6,0.78
384001,384500,42.6,0.12
384101,384600,41.0,-0.14
384201,384700,38.8,-0.51
